transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,transaction_date,payment_mode,sales_channel,name,stage_name,owner_id,amount,customer_id
TXN000689,Mega Appliances Order 49,P0007,S003,4,48399,5017,2026-02-26 03:53:51,2026-02-26,Net Banking,Online,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
TXN000690,Smart Groceries Order 6,P0005,S001,2,92262,2637,2026-02-15 23:38:42,2026-02-15,UPI,Online,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000691,Metro Lifestyle Order 44,P0007,S005,5,36529,1236,2026-02-19 13:47:54,2026-02-19,UPI,Store,Metro Lifestyle Order 44,Prospecting,005a3000mvJbWxwAAF,249020.0000000000000000000000,
TXN000692,Value Fashion Order 4,P0017,S004,4,23782,2798,2026-03-15 14:17:00,2026-03-15,UPI,Store,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000693,Modern Lifestyle Order 58,P0003,S004,4,56334,5856,2026-02-10 01:11:51,2026-02-10,Cash,Store,Modern Lifestyle Order 58,Prospecting,005a3000mvJbWxwAAF,113652.0000000000000000000000,
TXN000694,Metro Lifestyle Order 55,P0004,S001,3,51153,4882,2026-03-05 16:31:05,2026-03-05,Card,Store,Metro Lifestyle Order 55,Closed Lost,005a3000mvJbWxwAAF,68517.0000000000000000000000,
TXN000695,Global Fashion Order 56,P0015,S002,4,100846,5089,2026-01-10 10:18:25,2026-01-10,Cash,Store,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000696,Global Mobile Order 69,P0007,S002,1,21981,3086,2026-02-04 11:16:27,2026-02-04,Cash,Store,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000697,Value Accessories Order 12,P0011,S003,2,35554,4395,2026-02-01 03:28:53,2026-02-01,UPI,Online,Value Accessories Order 12,Prospecting,005a3000mvJbWxwAAF,416370.0000000000000000000000,
TXN000698,Quick Fashion Order 41,P0012,S003,5,68180,9002,2026-02-10 08:59:49,2026-02-10,UPI,Online,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000699,Royal Electronics Order 72,P0008,S005,1,70597,1248,2026-03-06 10:50:34,2026-03-06,UPI,Online,Royal Electronics Order 72,Proposal/Price Quote,005a3000mvJbWxwAAF,427059.0000000000000000000000,
TXN000700,Modern Lifestyle Order 58,P0018,S004,2,65517,3714,2026-02-14 20:56:29,2026-02-14,Cash,Store,Modern Lifestyle Order 58,Prospecting,005a3000mvJbWxwAAF,113652.0000000000000000000000,
TXN000701,Quick Appliances Order 97,P0015,S003,3,103821,8946,2026-01-16 22:27:13,2026-01-16,Net Banking,Store,Quick Appliances Order 97,Negotiation/Review,005a3000mvJbWxwAAF,190243.0000000000000000000000,
TXN000702,Mega Appliances Order 89,P0001,S001,4,6729,66,2026-03-25 14:59:46,2026-03-25,UPI,Store,Mega Appliances Order 89,Proposal/Price Quote,005a3000mvJbWxwAAF,457303.0000000000000000000000,
TXN000703,Value Lifestyle Order 61,P0005,S004,3,62265,2170,2026-03-31 22:02:42,2026-03-31,Cash,Online,Value Lifestyle Order 61,Closed Won,005a3000mvJbWxwAAF,169990.0000000000000000000000,
TXN000704,Value Fashion Order 95,P0005,S003,1,118159,12331,2026-03-25 19:01:51,2026-03-25,Card,Store,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000705,Modern Mobile Order 93,P0015,S001,5,19691,38,2026-03-29 14:43:21,2026-03-29,UPI,Store,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000706,Modern Lifestyle Order 18,P0011,S003,2,119487,2877,2026-01-11 04:42:22,2026-01-11,Net Banking,Store,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000707,Fresh Appliances Order 15,P0005,S002,1,106675,9171,2026-02-01 05:50:46,2026-02-01,UPI,Store,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000708,Smart Mobile Order 80,P0002,S004,4,31247,4657,2026-02-18 09:39:04,2026-02-18,Cash,Store,Smart Mobile Order 80,Qualification,005a3000mvJbWxwAAF,205867.0000000000000000000000,
TXN000709,Elite Mobile Order 14,P0008,S004,1,92595,1510,2026-02-20 17:13:46,2026-02-20,Card,Store,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000710,Metro Fashion Order 30,P0005,S004,1,1214,105,2026-02-05 08:29:25,2026-02-05,Card,Store,Metro Fashion Order 30,Qualification,005a3000mvJbWxwAAF,95685.0000000000000000000000,
TXN000711,Value Mobile Order 81,P0007,S005,2,70373,6460,2026-03-15 17:45:35,2026-03-15,UPI,Store,Value Mobile Order 81,Needs Analysis,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000712,Quick Appliances Order 82,P0014,S002,4,63075,7578,2026-03-03 17:19:20,2026-03-03,Cash,Online,Quick Appliances Order 82,Qualification,005a3000mvJbWxwAAF,99420.0000000000000000000000,
TXN000713,Metro Lifestyle Order 55,P0010,S004,5,51867,3108,2026-01-28 07:53:39,2026-01-28,Net Banking,Online,Metro Lifestyle Order 55,Closed Lost,005a3000mvJbWxwAAF,68517.0000000000000000000000,
TXN000714,Elite Fashion Order 86,P0011,S001,5,95288,9779,2026-02-09 22:25:04,2026-02-09,UPI,Online,Elite Fashion Order 86,Prospecting,005a3000mvJbWxwAAF,496866.0000000000000000000000,001a3003WNFlUAuAYN
TXN000715,Elite Fashion Order 96,P0014,S005,5,56874,8477,2026-01-02 16:07:50,2026-01-02,Net Banking,Online,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000716,Elite Accessories Order 13,P0012,S003,5,5333,793,2026-02-28 17:53:14,2026-02-28,UPI,Online,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000717,Value Groceries Order 45,P0002,S002,5,42399,4243,2026-03-02 14:38:49,2026-03-02,UPI,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000718,Quick Accessories Order 29,P0010,S005,2,3729,16,2026-01-20 22:19:08,2026-01-20,Cash,Store,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000719,Elite Mobile Order 83,P0010,S002,3,50873,4399,2026-03-05 18:04:32,2026-03-05,Net Banking,Online,Elite Mobile Order 83,Closed Won,005a3000mvJbWxwAAF,470037.0000000000000000000000,
TXN000720,Urban Mobile Order 3,P0008,S001,5,94766,192,2026-03-26 13:16:21,2026-03-26,Net Banking,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000721,Urban Lifestyle Order 46,P0005,S004,3,76068,2164,2026-02-25 01:02:36,2026-02-25,UPI,Store,Urban Lifestyle Order 46,Negotiation/Review,005a3000mvJbWxwAAF,249307.0000000000000000000000,
TXN000722,Royal Lifestyle Order 32,P0020,S001,2,105946,2840,2026-03-16 00:07:46,2026-03-16,Cash,Store,Royal Lifestyle Order 32,Qualification,005a3000mvJbWxwAAF,340907.0000000000000000000000,
TXN000723,Global Appliances Order 88,P0017,S002,1,53909,2521,2026-02-03 18:47:29,2026-02-03,Card,Store,Global Appliances Order 88,Closed Won,005a3000mvJbWxwAAF,260926.0000000000000000000000,001a3003WNGRRdEAYX
TXN000724,Elite Fashion Order 71,P0019,S005,4,101256,2318,2026-03-08 03:14:50,2026-03-08,UPI,Store,Elite Fashion Order 71,Prospecting,005a3000mvJbWxwAAF,176213.0000000000000000000000,
TXN000725,Elite Furniture Order 54,P0020,S005,3,5297,619,2026-01-13 23:32:36,2026-01-13,UPI,Online,Elite Furniture Order 54,Negotiation/Review,005a3000mvJbWxwAAF,91153.0000000000000000000000,
TXN000726,Mega Mobile Order 26,P0004,S001,2,98726,341,2026-01-06 00:21:48,2026-01-06,Cash,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000727,Prime Groceries Order 78,P0008,S002,1,84260,1318,2026-01-13 12:30:47,2026-01-13,Card,Online,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000728,Urban Electronics Order 87,P0017,S003,3,40034,253,2026-01-10 08:40:58,2026-01-10,UPI,Store,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000729,Smart Furniture Order 63,P0009,S004,2,79030,5502,2026-03-02 11:21:56,2026-03-02,UPI,Online,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000730,Smart Lifestyle Order 16,P0016,S003,5,95063,4963,2026-03-04 11:35:56,2026-03-04,Card,Store,Smart Lifestyle Order 16,Closed Won,005a3000mvJbWxwAAF,445897.0000000000000000000000,
TXN000731,Elite Accessories Order 13,P0010,S003,2,61933,49,2026-02-11 18:30:55,2026-02-11,Card,Online,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000732,Global Electronics Order 9,P0019,S003,4,17467,2177,2026-03-01 05:10:45,2026-03-01,Cash,Store,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000733,Fresh Appliances Order 15,P0009,S002,5,78267,9771,2026-03-15 06:18:28,2026-03-15,Net Banking,Store,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000734,Metro Lifestyle Order 44,P0002,S004,3,110786,6237,2026-02-15 03:15:23,2026-02-15,Card,Store,Metro Lifestyle Order 44,Prospecting,005a3000mvJbWxwAAF,249020.0000000000000000000000,
TXN000735,Metro Electronics Order 67,P0014,S005,4,12702,1328,2026-01-06 09:50:57,2026-01-06,Card,Store,Metro Electronics Order 67,Closed Won,005a3000mvJbWxwAAF,336570.0000000000000000000000,
TXN000736,Fresh Accessories Order 50,P0001,S005,2,69435,8687,2026-01-11 10:51:36,2026-01-11,UPI,Online,Fresh Accessories Order 50,Needs Analysis,005a3000mvJbWxwAAF,460018.0000000000000000000000,
TXN000737,Elite Accessories Order 2,P0001,S003,1,42461,1306,2026-03-20 10:28:43,2026-03-20,Net Banking,Online,Elite Accessories Order 2,Qualification,005a3000mvJbWxwAAF,284433.0000000000000000000000,
TXN000738,Royal Lifestyle Order 84,P0006,S003,3,53574,757,2026-01-24 01:18:17,2026-01-24,Cash,Store,Royal Lifestyle Order 84,Prospecting,005a3000mvJbWxwAAF,126309.0000000000000000000000,
TXN000739,Mega Mobile Order 26,P0002,S002,1,49257,463,2026-03-09 20:29:15,2026-03-09,Net Banking,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000740,Global Electronics Order 9,P0004,S005,4,6303,773,2026-03-11 21:50:59,2026-03-11,Net Banking,Store,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000741,Royal Mobile Order 23,P0012,S003,5,43002,460,2026-02-12 07:25:38,2026-02-12,Net Banking,Online,Royal Mobile Order 23,Needs Analysis,005a3000mvJbWxwAAF,431163.0000000000000000000000,
TXN000742,Elite Fashion Order 96,P0019,S003,5,4935,280,2026-03-13 10:07:07,2026-03-13,Cash,Store,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000743,Value Fashion Order 95,P0019,S001,4,58707,2038,2026-03-18 07:26:51,2026-03-18,Net Banking,Store,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000744,Urban Electronics Order 87,P0013,S003,4,97021,7681,2026-02-06 10:45:31,2026-02-06,Cash,Online,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000745,Quick Groceries Order 76,P0008,S001,4,32004,1524,2026-03-12 04:32:11,2026-03-12,Card,Store,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000746,Fresh Lifestyle Order 92,P0010,S001,5,30460,3972,2026-01-30 12:40:22,2026-01-30,Net Banking,Store,Fresh Lifestyle Order 92,Needs Analysis,005a3000mvJbWxwAAF,147370.0000000000000000000000,
TXN000747,Metro Lifestyle Order 44,P0007,S004,1,12216,919,2026-03-27 04:24:13,2026-03-27,Net Banking,Online,Metro Lifestyle Order 44,Prospecting,005a3000mvJbWxwAAF,249020.0000000000000000000000,
TXN000748,Urban Furniture Order 7,P0015,S003,5,40368,1063,2026-03-27 15:50:26,2026-03-27,UPI,Store,Urban Furniture Order 7,Closed Won,005a3000mvJbWxwAAF,103142.0000000000000000000000,
TXN000749,Value Fashion Order 4,P0004,S004,1,105068,9956,2026-03-19 09:39:23,2026-03-19,UPI,Store,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000750,Metro Fashion Order 36,P0019,S002,4,116709,6214,2026-03-16 17:08:04,2026-03-16,Net Banking,Online,Metro Fashion Order 36,Negotiation/Review,005a3000mvJbWxwAAF,150544.0000000000000000000000,
TXN000751,Fresh Electronics Order 75,P0013,S005,4,6041,778,2026-01-11 05:42:13,2026-01-11,Card,Store,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000752,Smart Groceries Order 6,P0007,S001,3,84861,8625,2026-01-28 16:42:21,2026-01-28,Net Banking,Store,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000753,Global Fashion Order 56,P0010,S003,4,35068,129,2026-03-30 18:35:31,2026-03-30,Card,Store,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000754,Royal Groceries Order 100,P0005,S003,4,83243,7082,2026-02-03 02:33:14,2026-02-03,UPI,Store,Royal Groceries Order 100,Proposal/Price Quote,005a3000mvJbWxwAAF,480148.0000000000000000000000,
TXN000755,Elite Mobile Order 83,P0009,S005,5,4091,555,2026-02-11 20:20:23,2026-02-11,Card,Online,Elite Mobile Order 83,Closed Won,005a3000mvJbWxwAAF,470037.0000000000000000000000,
TXN000756,Value Fashion Order 95,P0006,S005,5,86115,9681,2026-02-26 16:07:19,2026-02-26,Cash,Store,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000757,Urban Mobile Order 3,P0009,S001,4,28083,900,2026-01-13 17:16:22,2026-01-13,Net Banking,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000758,Fresh Groceries Order 39,P0005,S005,4,77090,5881,2026-02-11 14:28:13,2026-02-11,Card,Online,Fresh Groceries Order 39,Qualification,005a3000mvJbWxwAAF,186950.0000000000000000000000,
TXN000759,Fresh Electronics Order 65,P0018,S003,3,61300,896,2026-03-11 03:23:50,2026-03-11,Cash,Online,Fresh Electronics Order 65,Prospecting,005a3000mvJbWxwAAF,460518.0000000000000000000000,
TXN000760,Royal Groceries Order 59,P0004,S005,5,41062,3343,2026-01-11 00:40:09,2026-01-11,Card,Online,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000761,Urban Mobile Order 3,P0007,S002,4,108781,6715,2026-02-18 17:04:05,2026-02-18,UPI,Online,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000762,Quick Fashion Order 41,P0010,S001,1,67042,8396,2026-01-29 04:21:45,2026-01-29,UPI,Store,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000763,Urban Electronics Order 87,P0009,S004,5,54152,2805,2026-03-31 16:01:47,2026-03-31,UPI,Online,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000764,Value Groceries Order 25,P0010,S001,1,113227,1759,2026-01-27 22:41:40,2026-01-27,Cash,Store,Value Groceries Order 25,Negotiation/Review,005a3000mvJbWxwAAF,178431.0000000000000000000000,
TXN000765,Mega Fashion Order 40,P0007,S005,4,6700,456,2026-03-21 11:11:51,2026-03-21,UPI,Store,Mega Fashion Order 40,Proposal/Price Quote,005a3000mvJbWxwAAF,240917.0000000000000000000000,
TXN000766,Royal Groceries Order 59,P0010,S001,2,28738,1984,2026-03-11 17:55:03,2026-03-11,Cash,Store,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000767,Smart Lifestyle Order 16,P0009,S005,3,107043,12330,2026-02-13 00:36:02,2026-02-13,Cash,Store,Smart Lifestyle Order 16,Closed Won,005a3000mvJbWxwAAF,445897.0000000000000000000000,
TXN000768,Quick Groceries Order 34,P0016,S004,5,79889,8279,2026-02-09 09:54:40,2026-02-09,UPI,Store,Quick Groceries Order 34,Prospecting,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000769,Global Appliances Order 88,P0010,S002,2,93423,1346,2026-02-12 23:48:50,2026-02-12,Net Banking,Online,Global Appliances Order 88,Closed Won,005a3000mvJbWxwAAF,260926.0000000000000000000000,001a3003WNGRRdEAYX
TXN000770,Quick Electronics Order 27,P0008,S004,4,15917,657,2026-01-08 01:33:42,2026-01-08,Net Banking,Store,Quick Electronics Order 27,Needs Analysis,005a3000mvJbWxwAAF,295483.0000000000000000000000,
TXN000771,Modern Lifestyle Order 17,P0002,S005,1,13239,1716,2026-03-03 00:08:07,2026-03-03,UPI,Online,Modern Lifestyle Order 17,Closed Won,005a3000mvJbWxwAAF,161083.0000000000000000000000,
TXN000772,Smart Groceries Order 6,P0014,S002,5,78944,6900,2026-02-09 01:39:12,2026-02-09,Net Banking,Store,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000773,Modern Lifestyle Order 17,P0010,S001,1,76038,9624,2026-02-25 04:38:52,2026-02-25,Card,Online,Modern Lifestyle Order 17,Closed Won,005a3000mvJbWxwAAF,161083.0000000000000000000000,
TXN000774,Quick Electronics Order 5,P0019,S001,3,10831,698,2026-02-09 21:31:58,2026-02-09,Card,Store,Quick Electronics Order 5,Qualification,005a3000mvJbWxwAAF,254171.0000000000000000000000,
TXN000775,Fresh Furniture Order 53,P0010,S002,4,80308,6502,2026-02-25 11:20:28,2026-02-25,UPI,Online,Fresh Furniture Order 53,Proposal/Price Quote,005a3000mvJbWxwAAF,371222.0000000000000000000000,
TXN000776,Elite Fashion Order 71,P0014,S005,2,49851,106,2026-03-01 20:56:14,2026-03-01,Cash,Store,Elite Fashion Order 71,Prospecting,005a3000mvJbWxwAAF,176213.0000000000000000000000,
TXN000777,Modern Mobile Order 93,P0020,S001,4,44208,3452,2026-02-18 07:02:30,2026-02-18,UPI,Online,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000778,Smart Lifestyle Order 16,P0009,S001,4,46674,1152,2026-03-02 08:54:09,2026-03-02,Cash,Online,Smart Lifestyle Order 16,Closed Won,005a3000mvJbWxwAAF,445897.0000000000000000000000,
TXN000779,Royal Furniture Order 57,P0005,S004,2,44426,-50,2026-03-05 14:57:19,2026-03-05,Cash,Online,Royal Furniture Order 57,Proposal/Price Quote,005a3000mvJbWxwAAF,382370.0000000000000000000000,
TXN000780,Fresh Electronics Order 75,P0006,S005,4,3859,38,2026-02-12 20:46:00,2026-02-12,Card,Online,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000781,Global Appliances Order 51,P0003,S001,5,44786,1890,2026-02-16 14:16:16,2026-02-16,Net Banking,Store,Global Appliances Order 51,Proposal/Price Quote,005a3000mvJbWxwAAF,281686.0000000000000000000000,
TXN000782,Royal Mobile Order 23,P0011,S002,2,110526,3375,2026-01-19 23:10:12,2026-01-19,UPI,Store,Royal Mobile Order 23,Needs Analysis,005a3000mvJbWxwAAF,431163.0000000000000000000000,
TXN000783,Global Fashion Order 56,P0011,S003,1,6697,253,2026-03-27 08:06:33,2026-03-27,UPI,Store,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000784,Quick Electronics Order 5,P0008,S005,5,110466,1131,2026-01-29 22:17:06,2026-01-29,UPI,Store,Quick Electronics Order 5,Qualification,005a3000mvJbWxwAAF,254171.0000000000000000000000,
TXN000785,Global Electronics Order 9,P0003,S002,4,21408,3115,2026-03-30 16:36:38,2026-03-30,Cash,Online,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000786,Quick Groceries Order 91,P0014,S002,4,69264,6362,2026-01-03 03:05:04,2026-01-03,Net Banking,Online,Quick Groceries Order 91,Negotiation/Review,005a3000mvJbWxwAAF,486005.0000000000000000000000,
TXN000787,Elite Fashion Order 96,P0009,S001,1,78644,7007,2026-03-30 16:18:21,2026-03-30,Card,Online,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000788,Mega Mobile Order 26,P0010,S002,2,50012,5890,2026-03-05 10:39:14,2026-03-05,UPI,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000789,Modern Lifestyle Order 18,P0018,S001,4,8101,161,2026-02-03 18:20:51,2026-02-03,Card,Online,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000790,Elite Accessories Order 28,P0001,S001,3,3564,213,2026-02-11 06:19:48,2026-02-11,Cash,Online,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000791,Quick Electronics Order 5,P0013,S002,3,69813,3655,2026-02-06 20:17:23,2026-02-06,UPI,Store,Quick Electronics Order 5,Qualification,005a3000mvJbWxwAAF,254171.0000000000000000000000,
TXN000792,Prime Groceries Order 33,P0018,S005,1,82267,2740,2026-04-01 07:51:24,2026-04-01,UPI,Store,Prime Groceries Order 33,Proposal/Price Quote,005a3000mvJbWxwAAF,428830.0000000000000000000000,
TXN000793,Quick Fashion Order 41,P0004,S002,3,14672,2176,2026-01-17 08:44:20,2026-01-17,Net Banking,Store,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000794,Quick Electronics Order 27,P0019,S002,1,56792,2794,2026-03-18 05:56:58,2026-03-18,Card,Online,Quick Electronics Order 27,Needs Analysis,005a3000mvJbWxwAAF,295483.0000000000000000000000,
